
Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 07:18:25 2021
Timers Off: Fri Nov  5 08:35:59 2021

Wall Time:     4654.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JKGrad: Amn                       :    336.967u     11.200s    208.891w     10 calls
| JKGrad: Awmn                      :    401.367u      9.033s    246.261w     10 calls
| JKGrad: AB                        :    185.650u      2.900s    113.131w     10 calls
| JKGrad: UV                        :     67.017u      2.133s     41.491w     10 calls
| JKGrad: ABx                       :     17.033u      0.333s     10.446w     10 calls
| JKGrad: Amnx                      :   2745.500u     42.700s   1673.417w     10 calls
Grad: XC                            :    236.483u      1.483s    142.776w     10 calls
| Properties                        :    109.033u      0.717s     66.092w  57190 calls
| Functional                        :     24.933u      0.217s     15.734w  57190 calls
| V_xc gradient                     :    101.417u      0.517s     60.378w  57190 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Mon Nov  8 00:58:02 2021
Timers Off: Mon Nov  8 03:02:33 2021

Wall Time:     7470.43 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    233.650u      0.950s    140.800w     11 calls
JK: (A|mn)                          :    642.867u      2.983s    387.539w     11 calls
JK: (A|Q)^-1/2                      :    132.483u      1.050s     80.147w     11 calls
JK: (Q|mn)                          :    265.083u      4.600s    161.916w     11 calls
JK: (A|mn)^L                        :    191.067u      0.650s    115.115w     11 calls
JK: (A|Q)^-1                        :    130.550u      0.750s     78.844w     11 calls
JK: (Q|mn)^L                        :    261.800u      3.683s    159.387w     11 calls
JK: (A|mn)^R                        :    228.533u      1.267s    137.957w     11 calls
HF: Form core H                     :      0.033u      0.033s      0.348w     11 calls
HF: Form S/X                        :      0.767u      0.033s      0.459w     11 calls
HF: Guess                           :      0.817u      0.000s      0.505w     11 calls
SAD Guess                           :      0.783u      0.000s      0.473w      1 calls
HF: Form G                          :   5449.717u    192.033s   3389.720w    137 calls
RV: Form V                          :   1524.617u     61.567s    952.940w    137 calls
Properties                          :    647.517u     39.383s    414.057w 848784 calls
Functional                          :    375.833u     12.517s    233.214w 848784 calls
V_xc                                :    639.750u     10.067s    390.292w 785692 calls
JK: D                               :      0.200u      0.000s      0.111w    137 calls
JK: USO2AO                          :      0.033u      0.017s      0.046w    137 calls
JK: JK                              :   3924.717u    130.367s   2436.486w    137 calls
JK: J                               :     26.167u      8.300s     20.665w    137 calls
JK: J1                              :     14.933u      8.250s     13.917w    137 calls
JK: J2                              :     11.100u      0.050s      6.681w    137 calls
JK: K                               :   1510.833u      8.217s    912.499w    137 calls
JK: K1                              :   1198.250u      6.467s    723.653w    137 calls
JK: K2                              :    312.550u      1.750s    188.828w    137 calls
JK: wK                              :   2352.233u     29.217s   1430.790w    411 calls
JK: wK1                             :   2038.550u     27.100s   1241.061w    822 calls
JK: wK2                             :    313.650u      2.117s    189.688w    411 calls
JK: AO2USO                          :      0.000u      0.017s      0.000w    137 calls
HF: Form F                          :      0.083u      0.017s      0.056w    137 calls
HF: Form D                          :      0.283u      0.000s      0.101w    137 calls
HF: DIIS                            :      2.917u      0.933s      2.350w    136 calls
DIISManager::add_entry              :      0.050u      0.117s      0.173w    126 calls
DIISManager::extrapolate            :      0.267u      0.517s      0.399w    126 calls
bMatrix setup                       :      0.067u      0.317s      0.183w    126 calls
bMatrix pseudoinverse               :      0.017u      0.017s      0.013w    126 calls
New vector                          :      0.167u      0.167s      0.201w    126 calls
HF: Form C                          :      8.350u      0.150s      5.088w    136 calls
Grad: V T Perturb                   :     51.883u      0.050s     31.190w     11 calls
Grad: S                             :      0.333u      0.017s      0.213w     11 calls
Grad: JK                            :   4132.250u     77.067s   2526.992w     11 calls
JKGrad: Amn                         :    371.233u     11.483s    229.707w     11 calls
JKGrad: Awmn                        :    442.583u     12.417s    273.108w     11 calls
JKGrad: AB                          :    204.417u      3.067s    124.510w     11 calls
JKGrad: UV                          :     73.750u      2.267s     45.619w     11 calls
JKGrad: ABx                         :     18.683u      0.400s     11.446w     11 calls
JKGrad: Amnx                        :   3018.400u     46.617s   1839.900w     11 calls
Grad: XC                            :    263.150u      1.683s    158.957w     11 calls
V_xc gradient                       :    108.767u      0.783s     66.277w  63092 calls

--------------------------------------------------------------------------------------
V: Grid                             :    233.650u      0.950s    140.800w     11 calls
JK: (A|mn)                          :    642.867u      2.983s    387.539w     11 calls
JK: (A|Q)^-1/2                      :    132.483u      1.050s     80.147w     11 calls
JK: (Q|mn)                          :    265.083u      4.600s    161.916w     11 calls
JK: (A|mn)^L                        :    191.067u      0.650s    115.115w     11 calls
JK: (A|Q)^-1                        :    130.550u      0.750s     78.844w     11 calls
JK: (Q|mn)^L                        :    261.800u      3.683s    159.387w     11 calls
JK: (A|mn)^R                        :    228.533u      1.267s    137.957w     11 calls
HF: Form core H                     :      0.033u      0.033s      0.348w     11 calls
HF: Form S/X                        :      0.767u      0.033s      0.459w     11 calls
HF: Guess                           :      0.817u      0.000s      0.505w     11 calls
| SAD Guess                         :      0.783u      0.000s      0.473w      1 calls
HF: Form G                          :   5449.717u    192.033s   3389.720w    137 calls
| RV: Form V                        :   1524.617u     61.567s    952.940w    137 calls
| | Properties                      :    523.283u     38.650s    339.408w 785692 calls
| | Functional                      :    346.733u     12.400s    215.822w 785692 calls
